3.15579e+13, 1, 42550, 97,7123, 1, QSQR
3.18588e+13, 3, 56195, 105,8979, 1, QSQR
3.18787e+13, 2, 51565, 101,8342, 1, QSQR
3.22342e+14, 53726402, 94105, 98,15456, 2, QSQR
3.22612e+13, 4, 59855, 107,9446, 1, QSQR
3.22967e+13, 3, 60580, 105,9561, 1, QSQR
3.23306e+13, 3, 60580, 105,9561, 1, QSQR
3.24455e+13, 2, 50889, 121,8411, 1, QSQR
3.271e+13, 13, 92290, 133,13747, 1, QSQR
3.27518e+13, 4, 69595, 109,10780, 1, QSQR
3.31948e+13, 4, 90235, 294,14936, 1, QSQR
3.35041e+13, 6, 84255, 124,12813, 1, QSQR
3.35502e+13, 11, 89460, 143,13405, 1, QSQR
3.3952e+13, 6, 87625, 117,13218, 1, QSQR
3.41203e+13, 6, 87625, 117,13218, 1, QSQR
3.41596e+13, 15, 154563, 311,23502, 1, QSQR
3.42417e+13, 3, 74149, 664,11737, 1, QSQR
3.43292e+13, 33, 188680, 231,26758, 1, QSQR
3.45773e+13, 2, 50344, 357,8228, 1, QSQR
3.46142e+14, 53623636, 240352, 1953,40987, 2, MAGIC
3.5175e+13, 10, 119565, 136,17558, 1, QSQR
3.65311e+13, 12, 141715, 141,20532, 1, QSQR
3.73993e+13, 5, 81193, 357,12749, 1, QSQR
3.74453e+13, 9, 142122, 312,22029, 1, QSQR
3.75283e+13, 7, 92579, 121,13891, 1, QSQR
3.78881e+14, 54126976, 240352, 1953,40987, 2, MAGIC
3.81135e+14, 66, 747990, 2271,108217, 1, QSQR
3.81135e+14, 67, 747990, 2271,108217, 1, MAGIC
3.8328e+13, 13, 148440, 182,21732, 1, QSQR
3.88579e+13, 17, 186790, 161,26627, 1, QSQR
4.00045e+14, 81629198, 336848, 3205,55389, 2, MAGIC
4.13074e+13, 23, 238115, 182,33539, 1, QSQR
4.1357e+13, 2, 76661, 236,12899, 1, MAGIC
4.1357e+13, 2, 76661, 236,12899, 1, QSQR
4.24815e+13, 21, 242997, 664,36597, 1, QSQR
4.3575e+13, 24, 249895, 189,35160, 1, QSQR
4.47453e+14, 195573627, 369522, 780,53475, 2, MAGIC
4.51151e+13, 24, 247211, 186,34767, 1, QSQR
4.57736e+13, 18, 190935, 164,27179, 1, MAGIC
4.57736e+13, 18, 190935, 164,27179, 1, QSQR
4.69252e+13, 16, 201925, 482,30489, 1, QSQR
5.05686e+14, 813246594, 1515073, 1056,209581, 2, MAGIC
5.14725e+13, 30, 303985, 213,42474, 1, QSQR
5.4002e+13, 25, 285259, 441,41766, 1, QSQR
5.48065e+13, 50, 484285, 284,66854, 1, MAGIC
5.87095e+13, 33, 317270, 297,44840, 1, QSQR
5.87123e+13, 29, 288610, 232,40695, 1, MAGIC
5.8772e+13, 38, 319985, 577,47030, 1, QSQR
5.89934e+13, 29, 310389, 805,44188, 1, MAGIC
6.14642e+14, 256, 2330683, 1959,318385, 1, QSQR
6.14642e+14, 257, 2330683, 1959,318385, 1, QSQR
6.26932e+13, 2, 94105, 98,15456, 1, QSQR
6.2694e+13, 2, 94105, 98,15456, 1, QSQR
6.26965e+13, 2, 94105, 98,15456, 1, QSQR
6.26997e+13, 2, 94105, 98,15456, 1, QSQR
6.27015e+13, 2, 94105, 98,15456, 1, QSQR
6.27034e+13, 2, 94105, 98,15456, 1, QSQR
6.27177e+13, 2, 94105, 98,15456, 1, QSQR
6.27198e+13, 2, 94105, 98,15456, 1, QSQR
6.27372e+13, 2, 94105, 98,15456, 1, QSQR
6.27622e+13, 2, 94105, 98,15456, 1, QSQR
6.2775e+13, 2, 94105, 98,15456, 1, QSQR
6.27822e+13, 2, 94105, 98,15456, 1, QSQR
6.28347e+13, 2, 94105, 98,15456, 1, QSQR
6.2837e+13, 2, 94105, 98,15456, 1, QSQR
6.28868e+13, 2, 94105, 98,15456, 1, QSQR
6.29801e+13, 2, 94105, 98,15456, 1, QSQR
6.30535e+13, 2, 94105, 98,15456, 1, QSQR
6.31054e+13, 2, 94105, 98,15456, 1, QSQR
6.31735e+13, 2, 94105, 98,15456, 1, QSQR
6.32107e+13, 2, 94105, 98,15456, 1, QSQR
6.33693e+13, 2, 94105, 98,15456, 1, QSQR
6.41056e+13, 2, 94105, 98,15456, 1, QSQR
6.48968e+13, 2, 94105, 98,15456, 1, QSQR
6.49231e+13, 2, 94105, 98,15456, 1, QSQR
6.67736e+13, 2, 94105, 98,15456, 1, QSQR
6.96027e+13, 10, 123685, 133,18094, 1, MAGIC
6.99187e+13, 2, 94105, 98,15456, 1, QSQR
7.13763e+13, 20013565, 42550, 97,7123, 2, QSQR
7.1378e+13, 20013592, 42550, 97,7123, 2, QSQR
7.1411e+13, 20013565, 42550, 97,7123, 2, QSQR
7.14229e+13, 20014282, 42550, 97,7123, 2, QSQR
7.14807e+13, 20015170, 42550, 97,7123, 2, MAGIC
7.17024e+13, 20018579, 42550, 97,7123, 2, MAGIC
7.21248e+13, 22538640, 48945, 112,8068, 2, MAGIC
7.22488e+13, 22525477, 47099, 101,7751, 2, MAGIC
7.23475e+13, 22531959, 49373, 113,8147, 2, QSQR
7.24687e+13, 25024747, 51565, 101,8342, 2, MAGIC
7.24706e+13, 25028264, 51565, 101,8342, 2, QSQR
7.25362e+13, 25032168, 51565, 101,8342, 2, QSQR
7.2607e+13, 25021884, 51590, 107,8358, 2, MAGIC
7.33199e+13, 30033126, 60580, 105,9561, 2, QSQR
7.33741e+13, 30030550, 60580, 105,9561, 2, QSQR
7.3541e+13, 25101402, 51565, 101,8342, 2, MAGIC
7.36255e+13, 25107174, 51565, 101,8342, 2, MAGIC
7.39641e+13, 30047687, 60580, 105,9561, 2, MAGIC
7.41418e+13, 30044325, 59855, 107,9446, 2, MAGIC
7.42315e+13, 35027225, 69595, 109,10780, 2, QSQR
7.43509e+13, 35041510, 69595, 109,10780, 2, QSQR
7.45711e+13, 22774874, 63775, 186,10655, 2, QSQR
7.4751e+13, 35073315, 69595, 109,10780, 2, MAGIC
7.52007e+13, 37548912, 74387, 113,11435, 2, MAGIC
7.52639e+13, 40067568, 78610, 113,11999, 2, QSQR
7.52891e+13, 22931614, 53921, 137,8939, 2, MAGIC
7.54797e+13, 30212304, 60580, 105,9561, 2, MAGIC
7.54952e+13, 25224983, 59420, 142,9725, 2, MAGIC
7.55779e+13, 40066196, 78610, 113,11999, 2, QSQR
7.58161e+13, 25438747, 55590, 125,9060, 2, MAGIC
7.61951e+13, 42574061, 84255, 124,12813, 2, QSQR
7.62155e+13, 42, 393492, 273,54750, 1, QSQR
7.65349e+13, 28104146, 90235, 294,14936, 2, MAGIC
7.65624e+13, 47, 503030, 704,72664, 1, QSQR
